tipo,ubicacion,timestamp,comuna
Atasco,Calle falsa #29,2025-05-31T13:30:50.189421,Puente Alto
Corte,Calle falsa #1012,2025-06-02T09:47:34.189421,Puente Alto
Atasco,Calle falsa #2227,2025-06-03T03:37:40.189421,Santiago
Bache,Calle falsa #599,2025-06-01T20:37:59.189421,Santiago
Accidente,Calle falsa #343,2025-05-31T05:21:11.189421,Puente Alto
Atasco,Calle falsa #724,2025-06-03T06:13:22.189421,La Florida
Corte,Calle falsa #2522,2025-05-29T17:54:38.189421,La Florida
Accidente,Calle falsa #645,2025-06-02T14:13:30.189421,Providencia
Atasco,Calle falsa #587,2025-05-31T01:46:04.189421,Santiago
Policía,Calle falsa #1185,2025-05-30T15:40:12.189421,Providencia
Accidente,Calle falsa #1314,2025-05-30T22:02:06.189421,La Florida
Policía,Calle falsa #544,2025-05-31T11:12:44.189421,Las Condes
Bache,Calle falsa #516,2025-06-01T02:51:39.189421,Puente Alto
Corte,Calle falsa #651,2025-05-29T19:43:07.189421,Macul
Corte,Calle falsa #208,2025-05-31T10:26:34.189421,Las Condes
Corte,Calle falsa #948,2025-06-03T01:09:43.189421,Santiago
Atasco,Calle falsa #2424,2025-06-01T02:20:41.189421,Ñuñoa
Policía,Calle falsa #1015,2025-06-02T05:45:28.189421,La Florida
Policía,Calle falsa #439,2025-05-31T08:56:53.189421,La Florida
Corte,Calle falsa #741,2025-06-01T18:16:23.189421,Providencia
Accidente,Calle falsa #77,2025-05-30T01:09:34.189421,Maipú
Atasco,Calle falsa #1134,2025-06-01T18:33:54.189421,Providencia
Corte,Calle falsa #1569,2025-06-02T19:53:08.189421,Puente Alto
Accidente,Calle falsa #680,2025-05-31T01:53:30.189421,Las Condes
Corte,Calle falsa #1710,2025-06-03T04:21:14.189421,Macul
Accidente,Calle falsa #2363,2025-05-30T08:52:18.189421,Puente Alto
Accidente,Calle falsa #2732,2025-06-01T01:21:09.189421,Maipú
Detención,Calle falsa #960,2025-06-02T19:07:37.189421,Ñuñoa
Corte,Calle falsa #2031,2025-06-02T21:51:33.189421,Macul
Policía,Calle falsa #2494,2025-06-03T09:55:16.189421,Maipú
Atasco,Calle falsa #272,2025-05-31T15:39:02.189421,Ñuñoa
Accidente,Calle falsa #2818,2025-06-01T21:57:26.189421,Santiago
Bache,Calle falsa #1027,2025-05-31T12:24:36.189421,Santiago
Atasco,Calle falsa #1520,2025-06-03T16:06:43.189421,Macul
Accidente,Calle falsa #291,2025-06-01T18:45:34.189421,Las Condes
Accidente,Calle falsa #2770,2025-06-01T19:57:10.189421,Macul
Atasco,Calle falsa #999,2025-06-02T02:36:59.189421,Macul
Corte,Calle falsa #105,2025-06-02T15:11:39.189421,Providencia
Atasco,Calle falsa #2452,2025-05-31T13:53:52.189421,Providencia
Policía,Calle falsa #582,2025-05-30T12:13:21.189421,Ñuñoa
Corte,Calle falsa #1548,2025-05-29T18:18:04.189421,Maipú
Accidente,Calle falsa #2288,2025-05-30T23:43:52.189421,Macul
Policía,Calle falsa #2090,2025-05-30T08:22:35.189421,Macul
Accidente,Calle falsa #1294,2025-06-02T04:05:08.189421,Providencia
Corte,Calle falsa #1379,2025-05-31T01:12:21.189421,Providencia
Policía,Calle falsa #496,2025-05-31T16:53:48.189421,Maipú
Atasco,Calle falsa #2974,2025-06-03T00:41:18.189421,Santiago
Corte,Calle falsa #2974,2025-06-01T09:33:41.189421,Macul
Corte,Calle falsa #2179,2025-06-02T09:50:35.189421,Santiago
Accidente,Calle falsa #2568,2025-05-31T05:14:55.189421,Providencia
Atasco,Calle falsa #2064,2025-06-01T16:55:14.189421,Santiago
Accidente,Calle falsa #115,2025-06-03T12:22:08.189421,Providencia
Corte,Calle falsa #138,2025-06-02T05:19:25.189421,Maipú
Policía,Calle falsa #1839,2025-05-31T04:52:29.189421,Ñuñoa
Atasco,Calle falsa #1017,2025-05-30T04:10:43.189421,Providencia
Accidente,Calle falsa #2888,2025-05-30T13:25:22.189421,Maipú
Policía,Calle falsa #2779,2025-05-31T06:02:49.189421,Santiago
Atasco,Calle falsa #767,2025-06-01T05:40:49.189421,La Florida
Accidente,Calle falsa #1664,2025-05-30T20:17:38.189421,Macul
Bache,Calle falsa #1599,2025-06-03T05:39:05.189421,Ñuñoa
Policía,Calle falsa #479,2025-06-02T21:41:56.189421,La Florida
Accidente,Calle falsa #285,2025-06-02T12:20:56.189421,La Florida
Corte,Calle falsa #1259,2025-06-02T01:51:28.189421,Santiago
Corte,Calle falsa #1498,2025-06-01T21:31:38.189421,La Florida
Atasco,Calle falsa #1106,2025-05-31T01:46:14.189421,Providencia
Bache,Calle falsa #1418,2025-06-01T06:28:52.189421,Providencia
Corte,Calle falsa #2329,2025-06-01T12:57:44.189421,Las Condes
Detención,Calle falsa #699,2025-06-01T01:05:06.189421,Santiago
Policía,Calle falsa #2580,2025-06-02T02:51:21.189421,Macul
Accidente,Calle falsa #2578,2025-05-30T01:26:39.189421,Puente Alto
Policía,Calle falsa #1737,2025-06-01T09:47:47.189421,La Florida
Atasco,Calle falsa #1650,2025-05-31T22:00:50.189421,Las Condes
Policía,Calle falsa #123,2025-06-03T06:30:17.189421,Ñuñoa
Accidente,Calle falsa #2261,2025-06-01T23:12:58.189421,Santiago
Corte,Calle falsa #974,2025-05-31T22:03:41.189421,Providencia
Accidente,Calle falsa #2806,2025-06-03T08:22:48.189421,La Florida
Policía,Calle falsa #1676,2025-06-03T13:45:42.189421,Ñuñoa
Atasco,Calle falsa #873,2025-05-31T08:19:17.189421,Las Condes
Accidente,Calle falsa #417,2025-05-31T10:43:23.189421,Puente Alto
Policía,Calle falsa #1458,2025-05-31T20:58:59.189421,Las Condes
Policía,Calle falsa #2597,2025-05-29T23:51:10.189421,Ñuñoa
Accidente,Calle falsa #2215,2025-05-29T22:32:57.189421,Macul
Accidente,Calle falsa #1784,2025-06-03T16:04:24.189421,La Florida
Policía,Calle falsa #2746,2025-05-30T19:02:57.189421,Santiago
Accidente,Calle falsa #1479,2025-06-01T13:45:56.189421,Ñuñoa
Policía,Calle falsa #2565,2025-05-31T04:13:22.189421,Ñuñoa
Accidente,Calle falsa #2152,2025-05-31T15:41:10.189421,Maipú
Policía,Calle falsa #2697,2025-05-31T03:03:16.189421,Maipú
Policía,Calle falsa #627,2025-06-01T21:41:24.189421,Macul
Policía,Calle falsa #1903,2025-06-01T12:46:55.189421,Santiago
Policía,Calle falsa #2143,2025-05-30T07:19:01.189421,Santiago
Policía,Calle falsa #351,2025-06-01T05:20:30.189421,La Florida
Policía,Calle falsa #1258,2025-06-02T14:21:22.189421,Las Condes
Atasco,Calle falsa #433,2025-06-03T09:05:30.189421,Santiago
Policía,Calle falsa #2764,2025-06-01T05:02:12.189421,Las Condes
Corte,Calle falsa #1846,2025-05-29T22:46:08.189421,Santiago
Policía,Calle falsa #144,2025-06-01T08:36:17.189421,Puente Alto
Policía,Calle falsa #1777,2025-05-30T16:07:49.189421,Santiago
Accidente,Calle falsa #1002,2025-06-01T11:20:56.189421,La Florida
Policía,Calle falsa #1031,2025-06-03T03:08:45.189421,Macul
Policía,Calle falsa #771,2025-06-01T23:26:07.189421,La Florida
Policía,Calle falsa #852,2025-05-31T18:47:34.189421,Puente Alto
Bache,Calle falsa #887,2025-06-01T06:52:42.189421,Puente Alto
Corte,Calle falsa #1826,2025-06-03T00:55:32.189421,Maipú
Atasco,Calle falsa #2862,2025-05-31T13:16:03.189421,Puente Alto
Atasco,Calle falsa #2102,2025-05-31T04:35:55.189421,Maipú
Detención,Calle falsa #2041,2025-06-02T14:12:46.189421,Maipú
Policía,Calle falsa #699,2025-05-31T20:01:47.189421,Puente Alto
Accidente,Calle falsa #1500,2025-06-02T14:53:02.189421,Maipú
Policía,Calle falsa #916,2025-06-03T01:00:06.189421,Maipú
Detención,Calle falsa #1571,2025-06-02T11:14:41.189421,La Florida
Corte,Calle falsa #585,2025-06-01T02:56:53.189421,Santiago
Policía,Calle falsa #2882,2025-05-30T13:21:27.189421,Santiago
Policía,Calle falsa #2590,2025-06-01T14:26:53.189421,Las Condes
Accidente,Calle falsa #1013,2025-05-31T00:51:25.189421,Ñuñoa
Atasco,Calle falsa #1145,2025-05-31T02:12:09.189421,Maipú
Atasco,Calle falsa #1666,2025-05-31T09:25:23.189421,Maipú
Policía,Calle falsa #1378,2025-06-03T01:27:28.189421,Macul
Policía,Calle falsa #2105,2025-06-03T05:28:55.189421,La Florida
Atasco,Calle falsa #1013,2025-05-29T18:55:13.189421,Macul
Accidente,Calle falsa #1540,2025-05-30T03:11:53.189421,Santiago
Policía,Calle falsa #2058,2025-05-31T13:19:22.189421,Macul
Policía,Calle falsa #2647,2025-05-30T16:40:12.189421,Providencia
Corte,Calle falsa #1853,2025-05-30T22:02:27.189421,Santiago
Bache,Calle falsa #1685,2025-06-01T23:16:02.189421,Macul
Bache,Calle falsa #2580,2025-05-29T17:32:48.189421,Maipú
Accidente,Calle falsa #835,2025-05-31T18:16:53.189421,Maipú
Policía,Calle falsa #666,2025-05-31T22:45:45.189421,Santiago
Policía,Calle falsa #1031,2025-05-30T10:37:37.189421,Maipú
Atasco,Calle falsa #2530,2025-05-29T23:28:02.189421,Puente Alto
Accidente,Calle falsa #2533,2025-06-01T16:30:58.189421,Santiago
Corte,Calle falsa #1260,2025-06-03T01:08:58.189421,Ñuñoa
Accidente,Calle falsa #477,2025-05-30T13:32:38.189421,Puente Alto
Detención,Calle falsa #2765,2025-05-30T05:08:34.189421,Puente Alto
Accidente,Calle falsa #2912,2025-06-01T14:49:21.189421,Maipú
Corte,Calle falsa #262,2025-05-30T12:23:35.189421,Ñuñoa
Atasco,Calle falsa #333,2025-06-02T12:39:02.189421,Maipú
Accidente,Calle falsa #2494,2025-06-02T20:17:54.189421,Ñuñoa
Atasco,Calle falsa #2374,2025-06-02T17:55:15.189421,Macul
Atasco,Calle falsa #1869,2025-06-01T00:55:56.189421,La Florida
Atasco,Calle falsa #626,2025-06-02T16:04:03.189421,La Florida
Policía,Calle falsa #1356,2025-06-02T12:48:15.189421,Las Condes
Policía,Calle falsa #43,2025-06-01T22:39:57.189421,Santiago
Policía,Calle falsa #829,2025-06-03T14:49:57.189421,Las Condes
Accidente,Calle falsa #1802,2025-06-02T17:53:21.189421,Ñuñoa
Policía,Calle falsa #1171,2025-06-03T04:13:21.189421,Puente Alto
Accidente,Calle falsa #528,2025-05-30T14:02:37.189421,La Florida
Policía,Calle falsa #993,2025-05-30T19:36:09.189421,Maipú
Accidente,Calle falsa #1429,2025-05-30T19:25:28.189421,Ñuñoa
Atasco,Calle falsa #853,2025-05-31T10:11:00.189421,La Florida
Policía,Calle falsa #2542,2025-06-03T07:38:11.189421,Maipú
Atasco,Calle falsa #593,2025-05-30T22:23:44.189421,Las Condes
Atasco,Calle falsa #121,2025-06-02T09:02:54.189421,Santiago
Accidente,Calle falsa #45,2025-06-01T17:36:03.189421,Puente Alto
Accidente,Calle falsa #1729,2025-05-30T22:22:19.189421,La Florida
Accidente,Calle falsa #1730,2025-05-31T08:56:32.189421,La Florida
Bache,Calle falsa #2056,2025-06-01T10:52:14.189421,La Florida
Corte,Calle falsa #798,2025-06-03T14:10:50.189421,Las Condes
Corte,Calle falsa #236,2025-05-30T01:53:08.189421,Las Condes
Atasco,Calle falsa #2484,2025-06-02T14:09:35.189421,Ñuñoa
Accidente,Calle falsa #2404,2025-06-01T21:30:23.189421,Ñuñoa
Accidente,Calle falsa #311,2025-05-31T06:20:23.189421,Las Condes
Detención,Calle falsa #251,2025-05-31T13:29:10.189421,Maipú
Accidente,Calle falsa #2007,2025-06-03T02:14:05.189421,Providencia
Corte,Calle falsa #1020,2025-06-03T14:15:02.189421,Maipú
Accidente,Calle falsa #1496,2025-06-03T07:29:20.189421,La Florida
Accidente,Calle falsa #2373,2025-06-03T06:13:37.189421,Puente Alto
Accidente,Calle falsa #450,2025-06-02T06:03:39.189421,Puente Alto
Policía,Calle falsa #1949,2025-05-31T11:10:38.189421,Las Condes
Bache,Calle falsa #536,2025-06-02T17:14:53.189421,La Florida
Policía,Calle falsa #510,2025-05-31T00:55:16.189421,Santiago
Corte,Calle falsa #1389,2025-06-02T11:00:58.189421,Macul
Accidente,Calle falsa #2065,2025-06-01T19:57:46.189421,Ñuñoa
Corte,Calle falsa #1810,2025-05-31T05:06:14.189421,Maipú
Policía,Calle falsa #2384,2025-06-01T09:25:31.189421,Ñuñoa
Corte,Calle falsa #2523,2025-06-02T12:49:08.189421,Ñuñoa
Atasco,Calle falsa #2695,2025-06-03T07:11:19.189421,Puente Alto
Policía,Calle falsa #2975,2025-05-30T08:40:16.189421,Ñuñoa
Accidente,Calle falsa #2769,2025-06-01T20:51:35.189421,La Florida
Accidente,Calle falsa #413,2025-06-01T22:07:22.189421,Las Condes
Policía,Calle falsa #1290,2025-05-29T22:25:51.189421,Santiago
Detención,Calle falsa #2532,2025-06-03T06:18:39.189421,La Florida
Policía,Calle falsa #2341,2025-06-01T09:48:49.189421,Santiago
Atasco,Calle falsa #2620,2025-06-03T11:49:57.189421,Maipú
Bache,Calle falsa #2956,2025-06-03T04:36:12.189421,Providencia
Policía,Calle falsa #2968,2025-05-30T02:23:17.189421,Puente Alto
Atasco,Calle falsa #214,2025-06-02T15:10:33.189421,La Florida
Policía,Calle falsa #2576,2025-06-03T09:18:39.189421,Puente Alto
Policía,Calle falsa #2133,2025-06-01T01:11:42.189421,Providencia
Accidente,Calle falsa #512,2025-06-01T03:29:53.189421,Maipú
Policía,Calle falsa #2601,2025-06-02T03:21:36.189421,Providencia
Accidente,Calle falsa #2303,2025-06-02T17:18:45.189421,La Florida
Atasco,Calle falsa #2291,2025-05-30T12:56:00.189421,Las Condes
Policía,Calle falsa #2203,2025-06-02T00:48:14.189421,Santiago
Accidente,Calle falsa #1387,2025-05-31T01:59:43.189421,Maipú
Accidente,Calle falsa #2530,2025-06-02T10:44:24.189421,Puente Alto
Atasco,Calle falsa #2889,2025-06-02T14:12:38.189421,Maipú
Policía,Calle falsa #885,2025-06-02T04:44:35.189421,Providencia
Policía,Calle falsa #2896,2025-06-02T16:26:58.189421,Las Condes
Atasco,Calle falsa #2790,2025-06-01T20:47:52.189421,Ñuñoa
Accidente,Calle falsa #2589,2025-05-30T06:02:07.189421,Macul
Corte,Calle falsa #2607,2025-05-30T10:50:18.189421,Macul
Accidente,Calle falsa #2313,2025-05-30T08:54:50.189421,La Florida
Detención,Calle falsa #1307,2025-06-01T09:04:10.189421,Maipú
Policía,Calle falsa #1247,2025-05-31T05:32:10.189421,Macul
Detención,Calle falsa #2019,2025-05-30T08:47:47.189421,Ñuñoa
Policía,Calle falsa #1575,2025-06-02T04:52:06.189421,Las Condes
Policía,Calle falsa #643,2025-06-01T18:22:53.189421,La Florida
Accidente,Calle falsa #747,2025-06-03T07:59:54.189421,La Florida
Atasco,Calle falsa #349,2025-05-31T14:28:57.189421,Santiago
Policía,Calle falsa #1002,2025-06-01T17:48:12.189421,Ñuñoa
Accidente,Calle falsa #2261,2025-06-02T22:38:08.189421,Puente Alto
Policía,Calle falsa #1982,2025-06-03T04:38:26.189421,Ñuñoa
Atasco,Calle falsa #926,2025-06-01T14:59:23.189421,Macul
Corte,Calle falsa #2354,2025-06-02T09:34:44.189421,Las Condes
Corte,Calle falsa #2182,2025-06-02T09:09:12.189421,Puente Alto
Corte,Calle falsa #1738,2025-06-02T12:24:58.189421,Macul
Atasco,Calle falsa #26,2025-05-30T06:28:50.189421,Puente Alto
Atasco,Calle falsa #731,2025-05-31T15:23:11.189421,La Florida
Corte,Calle falsa #751,2025-05-30T10:32:47.189421,Puente Alto
Corte,Calle falsa #1835,2025-05-30T12:02:59.189421,Macul
Policía,Calle falsa #2809,2025-06-01T19:16:21.189421,Ñuñoa
Detención,Calle falsa #1654,2025-05-30T20:46:23.189421,Santiago
Accidente,Calle falsa #1005,2025-05-30T13:01:31.189421,Santiago
Accidente,Calle falsa #1363,2025-06-01T22:39:47.189421,La Florida
Accidente,Calle falsa #953,2025-05-30T02:33:01.189421,Macul
Corte,Calle falsa #2412,2025-06-03T13:05:47.189421,Macul
Atasco,Calle falsa #2814,2025-05-31T12:23:22.189421,Santiago
Atasco,Calle falsa #1491,2025-06-01T16:34:52.189421,Ñuñoa
Policía,Calle falsa #2203,2025-06-02T02:48:11.189421,Providencia
Policía,Calle falsa #927,2025-06-02T13:59:07.189421,Ñuñoa
Corte,Calle falsa #924,2025-06-02T14:43:06.189421,Maipú
Accidente,Calle falsa #23,2025-05-31T04:54:17.189421,La Florida
Accidente,Calle falsa #2267,2025-06-03T12:37:10.189421,La Florida
Accidente,Calle falsa #2197,2025-05-31T00:58:28.189421,Ñuñoa
Atasco,Calle falsa #1494,2025-06-03T16:32:48.189421,Santiago
Corte,Calle falsa #2214,2025-06-02T10:18:25.189421,Santiago
Policía,Calle falsa #1504,2025-06-03T08:28:46.189421,Ñuñoa
Accidente,Calle falsa #70,2025-06-02T23:49:41.189421,Ñuñoa
Corte,Calle falsa #1354,2025-05-30T12:58:16.189421,Maipú
Atasco,Calle falsa #2588,2025-06-02T07:36:47.189421,Providencia
Accidente,Calle falsa #644,2025-05-30T19:05:46.189421,Ñuñoa
Detención,Calle falsa #1701,2025-05-30T08:44:39.189421,Macul
Atasco,Calle falsa #574,2025-05-30T23:26:21.189421,Maipú
Policía,Calle falsa #2705,2025-05-30T19:45:01.189421,Santiago
Accidente,Calle falsa #570,2025-05-30T06:49:37.189421,Puente Alto
Bache,Calle falsa #1215,2025-05-30T12:31:41.189421,Ñuñoa
Atasco,Calle falsa #821,2025-06-02T20:44:25.189421,Las Condes
Atasco,Calle falsa #749,2025-05-30T18:59:18.189421,Providencia
Bache,Calle falsa #2489,2025-06-02T02:11:06.189421,La Florida
Policía,Calle falsa #2503,2025-06-02T10:19:26.189421,Providencia
Detención,Calle falsa #1947,2025-05-31T06:18:18.189421,Puente Alto
Policía,Calle falsa #946,2025-06-02T14:06:14.189421,Puente Alto
Accidente,Calle falsa #1831,2025-05-30T13:18:49.189421,La Florida
Atasco,Calle falsa #1287,2025-06-03T03:29:58.189421,Puente Alto
Corte,Calle falsa #1268,2025-06-03T16:17:17.189421,Puente Alto
Policía,Calle falsa #1627,2025-06-03T10:03:19.189421,Macul
Accidente,Calle falsa #1507,2025-06-03T09:09:18.189421,Santiago
Corte,Calle falsa #699,2025-06-02T09:29:51.189421,Santiago
Accidente,Calle falsa #2879,2025-06-02T03:50:58.189421,Las Condes
Policía,Calle falsa #533,2025-06-01T20:45:26.189421,Santiago
Atasco,Calle falsa #887,2025-06-02T22:07:34.189421,Maipú
Policía,Calle falsa #1158,2025-05-30T12:44:15.189421,Ñuñoa
Policía,Calle falsa #2428,2025-06-01T17:52:44.189421,Providencia
Bache,Calle falsa #1982,2025-05-31T20:57:22.189421,Santiago
Policía,Calle falsa #2942,2025-06-02T19:30:23.189421,La Florida
Detención,Calle falsa #601,2025-05-30T22:04:52.189421,Maipú
Policía,Calle falsa #2765,2025-05-31T01:29:14.189421,La Florida
Accidente,Calle falsa #2067,2025-05-29T19:10:50.189421,La Florida
Policía,Calle falsa #1919,2025-06-02T23:43:31.189421,Las Condes
Corte,Calle falsa #2575,2025-06-03T11:37:15.189421,Ñuñoa
Policía,Calle falsa #2157,2025-05-31T23:14:41.189421,Puente Alto
Policía,Calle falsa #1291,2025-05-29T18:00:43.189421,Santiago
Policía,Calle falsa #348,2025-05-31T23:57:39.189421,Puente Alto
Policía,Calle falsa #1200,2025-05-31T00:07:31.189421,Santiago
Atasco,Calle falsa #1950,2025-06-03T00:45:12.189421,Puente Alto
Atasco,Calle falsa #2931,2025-06-01T13:15:04.189421,Santiago
Policía,Calle falsa #657,2025-06-03T05:14:53.189421,Macul
Corte,Calle falsa #2415,2025-05-30T14:18:44.189421,Macul
Policía,Calle falsa #1147,2025-05-30T22:34:03.189421,La Florida
Corte,Calle falsa #557,2025-06-02T12:51:57.189421,La Florida
Detención,Calle falsa #2946,2025-06-03T00:11:43.189421,Santiago
Accidente,Calle falsa #514,2025-05-30T13:47:47.189421,Las Condes
Atasco,Calle falsa #90,2025-05-31T17:48:43.189421,La Florida
Corte,Calle falsa #97,2025-05-30T13:57:55.189421,Providencia
Atasco,Calle falsa #2976,2025-05-31T07:17:52.189421,Las Condes
Corte,Calle falsa #1520,2025-05-31T19:44:21.189421,Las Condes
Detención,Calle falsa #661,2025-06-01T14:03:57.189421,Puente Alto
Corte,Calle falsa #2356,2025-05-31T05:19:22.189421,Ñuñoa
Policía,Calle falsa #2938,2025-06-03T05:36:15.189421,Puente Alto
Policía,Calle falsa #1746,2025-05-31T16:52:04.189421,Puente Alto
Bache,Calle falsa #1161,2025-06-02T00:38:55.189421,Maipú
Policía,Calle falsa #1856,2025-06-01T12:09:04.189421,Providencia
Atasco,Calle falsa #928,2025-06-03T03:32:08.189421,Ñuñoa
Atasco,Calle falsa #2552,2025-06-02T23:21:46.189421,Macul
Accidente,Calle falsa #2165,2025-06-03T11:39:31.189421,Santiago
Accidente,Calle falsa #856,2025-05-30T20:47:17.189421,Las Condes
Detención,Calle falsa #1898,2025-06-01T23:48:22.189421,La Florida
Corte,Calle falsa #1809,2025-06-03T07:44:32.189421,Santiago
Corte,Calle falsa #1151,2025-05-30T16:02:53.189421,Macul
Policía,Calle falsa #302,2025-06-03T08:55:47.189421,Maipú
Accidente,Calle falsa #918,2025-05-31T03:11:40.189421,Ñuñoa
Policía,Calle falsa #2757,2025-06-03T06:27:55.189421,Providencia
Policía,Calle falsa #1649,2025-05-30T00:01:59.189421,Providencia
Atasco,Calle falsa #163,2025-05-31T13:57:26.189421,Maipú
Bache,Calle falsa #946,2025-05-31T01:14:14.189421,Puente Alto
Atasco,Calle falsa #2656,2025-05-30T10:39:28.189421,La Florida
Corte,Calle falsa #876,2025-05-30T19:56:27.189421,Las Condes
Atasco,Calle falsa #1492,2025-06-01T12:35:38.189421,Macul
Policía,Calle falsa #1846,2025-06-02T10:39:31.189421,Puente Alto
Atasco,Calle falsa #1133,2025-05-31T02:27:47.189421,Las Condes
Atasco,Calle falsa #2167,2025-06-02T10:25:26.189421,Providencia
Corte,Calle falsa #597,2025-06-02T00:53:28.189421,Ñuñoa
Atasco,Calle falsa #1832,2025-05-30T07:33:19.189421,Ñuñoa
Accidente,Calle falsa #445,2025-05-29T20:38:10.189421,La Florida
Accidente,Calle falsa #2916,2025-05-30T08:23:32.189421,Maipú
Policía,Calle falsa #1187,2025-05-31T08:13:58.189421,Puente Alto
Atasco,Calle falsa #338,2025-06-03T12:31:25.189421,Maipú
Accidente,Calle falsa #90,2025-05-29T20:43:43.189421,Las Condes
Atasco,Calle falsa #2968,2025-05-31T04:12:30.189421,Maipú
Atasco,Calle falsa #2369,2025-05-30T20:14:53.189421,Puente Alto
Corte,Calle falsa #2641,2025-05-29T19:21:29.189421,Las Condes
Atasco,Calle falsa #732,2025-05-31T10:22:06.189421,Macul
Corte,Calle falsa #1571,2025-05-31T10:11:32.189421,Maipú
Policía,Calle falsa #2970,2025-05-31T02:13:01.189421,Puente Alto
Accidente,Calle falsa #214,2025-06-03T15:06:47.189421,Santiago
Accidente,Calle falsa #814,2025-06-03T03:15:06.189421,Las Condes
Atasco,Calle falsa #62,2025-06-01T02:52:17.189421,Maipú
Accidente,Calle falsa #1105,2025-06-03T01:38:58.189421,Providencia
Policía,Calle falsa #2564,2025-05-31T07:11:11.189421,Puente Alto
Policía,Calle falsa #2246,2025-06-02T10:06:49.189421,Providencia
Accidente,Calle falsa #1023,2025-06-01T20:45:48.189421,Puente Alto
Corte,Calle falsa #1965,2025-05-30T13:31:53.189421,Macul
Policía,Calle falsa #2220,2025-06-01T06:08:31.189421,Santiago
Accidente,Calle falsa #118,2025-05-30T02:40:21.189421,Las Condes
Detención,Calle falsa #1620,2025-06-01T13:34:55.189421,Las Condes
Atasco,Calle falsa #2841,2025-06-03T14:33:24.189421,Ñuñoa
Accidente,Calle falsa #2753,2025-05-31T10:51:28.189421,Santiago
Detención,Calle falsa #1366,2025-05-30T05:38:59.189421,Providencia
Accidente,Calle falsa #2549,2025-05-30T23:38:40.189421,Puente Alto
Policía,Calle falsa #990,2025-05-29T17:52:47.189421,Macul
Corte,Calle falsa #1476,2025-05-31T21:01:26.189421,Providencia
Accidente,Calle falsa #2144,2025-06-03T01:18:07.189421,Ñuñoa
Accidente,Calle falsa #1729,2025-06-02T02:00:42.189421,Maipú
Atasco,Calle falsa #4,2025-05-29T20:36:34.189421,Puente Alto
Corte,Calle falsa #453,2025-06-02T02:33:26.189421,Ñuñoa
Corte,Calle falsa #550,2025-06-02T06:43:12.189421,Ñuñoa
Accidente,Calle falsa #2957,2025-05-31T07:33:09.189421,Santiago
Accidente,Calle falsa #1447,2025-05-31T00:03:05.189421,Ñuñoa
Accidente,Calle falsa #2433,2025-06-02T16:48:27.189421,Puente Alto
Policía,Calle falsa #956,2025-06-03T11:13:02.189421,La Florida
Corte,Calle falsa #2301,2025-06-01T20:22:28.189421,Ñuñoa
Bache,Calle falsa #1248,2025-05-31T03:36:07.189421,Maipú
Corte,Calle falsa #887,2025-06-01T10:26:54.189421,Ñuñoa
Accidente,Calle falsa #2336,2025-05-31T14:48:48.189421,Maipú
Accidente,Calle falsa #579,2025-05-31T00:55:11.189421,Santiago
Accidente,Calle falsa #2497,2025-06-02T02:19:15.189421,La Florida
Policía,Calle falsa #2315,2025-06-02T04:04:30.189421,Santiago
Accidente,Calle falsa #321,2025-06-03T11:27:56.189421,Providencia
Atasco,Calle falsa #2405,2025-06-02T04:06:16.189421,Macul
Accidente,Calle falsa #1509,2025-05-29T20:31:05.189421,Ñuñoa
Policía,Calle falsa #1955,2025-05-30T04:42:04.189421,Maipú
Atasco,Calle falsa #90,2025-05-30T21:18:16.189421,Maipú
Atasco,Calle falsa #2533,2025-05-31T19:05:31.189421,Santiago
Atasco,Calle falsa #2924,2025-06-03T02:21:00.189421,Las Condes
Detención,Calle falsa #2154,2025-05-31T23:06:43.189421,Santiago
Detención,Calle falsa #321,2025-05-31T13:31:31.189421,Macul
Accidente,Calle falsa #2815,2025-05-31T17:49:48.189421,La Florida
Bache,Calle falsa #2466,2025-05-29T17:50:57.189421,Puente Alto
Policía,Calle falsa #2918,2025-06-03T16:22:56.189421,Santiago
Corte,Calle falsa #2063,2025-06-03T01:42:45.189421,Providencia
Policía,Calle falsa #2362,2025-05-31T14:32:53.189421,Santiago
Accidente,Calle falsa #2239,2025-06-01T07:28:23.189421,Maipú
Accidente,Calle falsa #1259,2025-06-02T09:23:39.189421,Puente Alto
Accidente,Calle falsa #1690,2025-06-02T12:03:37.189421,Las Condes
Corte,Calle falsa #1654,2025-05-30T01:41:53.189421,Maipú
Corte,Calle falsa #1502,2025-05-30T10:12:17.189421,Providencia
Policía,Calle falsa #1805,2025-05-30T18:16:26.189421,Maipú
Policía,Calle falsa #1478,2025-06-02T17:41:19.189421,Maipú
Accidente,Calle falsa #1774,2025-06-03T07:23:07.189421,Providencia
Policía,Calle falsa #1484,2025-06-01T10:03:39.189421,Puente Alto
Policía,Calle falsa #1952,2025-05-31T22:46:15.189421,Macul
Atasco,Calle falsa #2045,2025-06-02T23:09:08.189421,Ñuñoa
Accidente,Calle falsa #2889,2025-06-01T09:42:03.189421,Maipú
Accidente,Calle falsa #2698,2025-05-31T21:55:46.189421,Ñuñoa
Accidente,Calle falsa #656,2025-05-30T07:47:27.189421,Las Condes
Atasco,Calle falsa #1099,2025-05-30T11:42:49.189421,Las Condes
Corte,Calle falsa #2818,2025-06-03T12:33:17.189421,Maipú
Accidente,Calle falsa #1828,2025-06-03T00:43:51.189421,Providencia
Policía,Calle falsa #11,2025-05-31T16:45:57.189421,La Florida
